Name,Address,City/Province,Postal Code,Country,Telephone,Email
Toronto District School Board,685 Sheppard Avenue East,"Toronto, Ontario",M2K 1B6,Canada,Telephone: 416-395-8214,LINC@tdsb.on.ca
Toronto District School Board,"74 Victoria Street, Suite 115","Toronto, Ontario",M5C 2A5,Canada,Telephone: 416-393-8268,LINC@tdsb.on.ca
Umoja Operation Compassion Society,#208 - 14888 104 Avenue  ,"Surrey, British Columbia",V3R 1M4,Canada,Telephone: 604-581-5574,info@umojaoperation.ca
Unemployed Help Centre of Windsor Inc.,6955 Cantelon Drive,"Windsor, Ontario",N8T 3J9,Canada,Telephone: 519-944-4900,uhc@uhc.ca
United Way of Bruce Grey,380 9th Street East  ,"Owen Sound, Ontario",N4K 1P1,Canada,Telephone: 519-376-1560,execdir@unitedwaybg.com
Université de Saint-Boniface,200 Cathédrale Avenue  ,"Winnipeg, Manitoba",R2H 0H7,Canada,Telephone: 204-237-1818,aclark@ustboniface.ca
Université Sainte-Anne,"1190 Barrington Street, Suite 100","Halifax, Nova Scotia",B3H 2R4,Canada,Telephone: 902-424-2630, 
University of Prince Edward Island,550 University Avenue,"Charlottetown, Prince Edward Island",C1A 4P3,Canada,Telephone: 902-628-4353, 
University of Regina,3737 Wascana Parkway,"Regina, Saskatchewan",S4S0A2,Canada,Telephone: 306-585-4384,jacqueline.spalding@uregina.ca
University of Waterloo,200 University Avenue West,"Waterloo, Ontario",N2L 3G1,Canada,Telephone: 519-888-4567, 
University Settlement,23 Grange Road,"Toronto, Ontario",M5T 1C3,Canada,Telephone: 416-598-3444, 
University Settlement,"6075 Yonge Street, 4th Floor","Toronto, Ontario",M2M 3W2,Canada,Telephone: 416-218-8990, 
University Settlement,"720 Spadina Avenue, Suite 310","Toronto, Ontario",M5S 2T9,Canada,Telephone: 416-977-8325, 
Upper Canada District School Board,129 Main Street,"Hawkesbury, Ontario",K6A 1A2,Canada,Telephone: 613-933-9626, 
Upper Canada District School Board,"163 Ormond Street, Unit LM","Brockville, Ontario",K6V 2L2,Canada,Telephone: 613-345-6781, 
Upper Canada District School Board - T.R. Leger Immigrant Services,600 McConnell Avenue,"Cornwall, Ontario",K6H 4M1,Canada,Telephone: 613-933-9626, 
Vancouver Board of Education (Vancouver School Board - District 39),1000 East 59th Avenue,"Vancouver, British Columbia",V5X 1Y7,Canada,Telephone: 604-713-5698, 
Vancouver Board of Education (Vancouver School Board - District 39),150 Drake Street,"Vancouver, British Columbia",V6Z 2X1,Canada,Telephone: 604-713-5696, 
Vancouver Board of Education (Vancouver School Board - District 39),3315 East 22nd Avenue,"Vancouver, British Columbia",V6J 5K8,Canada,Telephone: 604-713-5696, 
Vancouver Board of Education (Vancouver School Board - District 39),5488 Ortona Road,"Vancouver, British Columbia",V6J 5K8,Canada,Telephone: 604-713-5696, 
Vancouver Board of Education (Vancouver School Board - District 39),5855 Ontario Street,"Vancouver, British Columbia",V5W 2L8,Canada,Telephone: 604-713-5696, 
Vancouver Board of Education (Vancouver School Board - District 39),900 School Green,"Vancouver, British Columbia",V6H 3N7,Canada,Telephone: 604-713-5696, 
Vancouver Community College,1155 East Broadway,"Vancouver, British Columbia",V5T 1Y8,Canada,Telephone: 604-871-7000, 
Vancouver Formosa Academy ,5621 Killarney Street,"Vancouver, British Columbia",V5R 3W4,Canada,Telephone: 604-436-2332, 
Vancouver Public Library,350 West Georgia Street,"Vancouver, British Columbia",V6B 6B1,Canada,Telephone: 604-331-3624, 
Vanier Community Service Centre,290 Dupuis Street,"Vanier, Ontario",K1L 1A2,Canada,Telephone: 613-744-2892,cscv@cscvanier.com
Vernon & District Immigrant Services Society,#100 – 3003 30th Street,"Vernon, British Columbia",V1T 9J5,Canada,Telephone: 250-542-4177, 
Victoria Immigrant and Refugee Centre Society,"3rd Floor, 637 Bay Street","Victoria, British Columbia",V8T 5L2,Canada,Telephone: 250-361-9433, 
"Vietnamese Association, Toronto",11A Glen Watford Drive,"Scarborough, Ontario",M1S 2B7,Canada,Telephone: 416-636-8887,manh@vatoronto.ca
"Vietnamese Association, Toronto",1364 Dundas Street West,"Toronto, Ontario",M6J 1Y2,Canada,Telephone: 416-536-3611,manh@vatoronto.ca
"Vietnamese Association, Toronto","3585 Keele Street, Unit 13","Toronto, Ontario",M3J 3H5,Canada,Telephone: 416-636-8887,manh@vatoronto.ca
Vietnamese Community Centre of Mississauga,600 Lakeshore Road East,"Mississauga, Ontario",L5G 1J4,Canada,Telephone: 905-891-3825, 
VWAT Family Service,1756 St.Clair Avenue West,"Toronto, Ontario",M6N 1J3,Canada,Telephone: 647-343-8928 ext. 111, 
Waterloo Catholic District School Board - St. Louis Adult Learning,135 Highland Road East,"Kitchener, Ontario",N2M 3W4,Canada,Telephone: 519-745-1201, 
Waterloo Catholic District School Board - St. Louis Adult Learning,80 Young Street,"Kitchener, Ontario",L8K 2V6,Canada,Telephone: 519-745-1201, 
Waverley EAL Consulting Inc.  o/a Enhanced English Skills for Employment ,1500 - 275 Portage Avenue  ,"Winnipeg, Manitoba",R3B 2B3,Canada,Telephone: 204-927-4375,LGiesbrecht@eese.ca
Wesley Urban Ministries,52 Catharine Street North,"Hamilton, Ontario",L8R 1J1,Canada,Telephone: 905-528-5629, 
West Neighbourhood House,"1499 Queen Street West, 2nd Floor","Toronto, Ontario",M6R 1A3,Canada,Telephone: 416-504-3535, 
West Prince Ventures Ltd.,"455 Main Street, P.O. Box 368","Alberton, Prince Edward Island",C0B 1B0,Canada,Telephone: 902-853-3636,info.communitynavigator@cbdc.ca
West Prince Ventures Ltd.,544 Main Street,"Montague, Prince Edward Island",C0A 1R0,Canada,Telephone: 902-853-3636,info.communitynavigator@cbdc.ca
West Prince Ventures Ltd.,55 Victoria Street East,"Kensington, Prince Edward Island",C0B 1M0,Canada,Telephone: 902-853-3636,info.communitynavigator@cbdc.ca
Westman Immigrant Services,1001 Pacific Avenue  ,"Brandon, Manitoba",R7A 0J2,Canada,Telephone: 204-727-6031,info@westmanimmigrantservices.ca
WIL Counselling and Training for Employment,"141 Dundas Street, 4th Floor","London, Ontario",N6A 1G3,Canada,Telephone: 519-663-0774,office@wil.ca
Windmill Microlending ,"1240 Bay Street, Suite 601","Toronto, Ontario",M5R 2A7,Canada,Telephone: 416-360-4445, 
Windmill Microlending ,165 Avenue Road suite 300,"Toronto, Ontario",M5R 3S4,Canada,Telephone: 416-360-4445,loanmanagement@teamwindmill.org
Windmill Microlending ,"709, 7015 Macleod Trail SW  ","Calgary, Alberta",T2H 2K6,Canada,Telephone: 403-228-9981,info@teamwindmill.org
Windmill Microlending ,"550,1000-8th Ave SW","Edmonton, Alberta",T2P3M7,Canada,Telephone: 1-855-423-2262 ext. 306,info@teamwindmill.org
Windsor Women Working with Immigrant Women,500 Ouellette Avenue,"Windsor, Ontario",N9A 1B3,Canada,Telephone: 519-973-5588,info@wwwwiw.org
Winnipeg School Division,1577 Wall Street East,"Winnipeg, Manitoba",R3E 2S5,Canada,Telephone: 204-947-1674,wsd1@org
Women in Need Society of Calgary,"1, 3525 26 Avenue SE  ","Calgary, Alberta",T2B 2M9,Canada,Telephone: 403-255-5102,info@womeninneed.net
Women's Economic Council,,"Vancouver, British Columbia",Canada,Canada,Telephone: 1-888-800-8947,info@WomensEconomicCouncil.ca
Women's Economic Council,,"St. John's, Newfoundland and Labrador",Canada,Canada,Telephone: 1-888-800-8947,info@WomensEconomicCouncil.ca
Women's Economic Council,,"Ottawa, Ontario",Canada,Canada,Telephone: 1-888-800-8947,info@WomensEconomicCouncil.ca
Women's Enterprise Skills Training of Windsor Inc.,"647 Ouellette Avenue, Suite 201","Windsor, Ontario",N9A 4J4,Canada,Telephone: 519-256-6621, 
WoodGreen Community Services,1491 Danforth Avenue,"Toronto, Ontario",M4J 1N5,Canada,Telephone: 416-645-6000,ababcock@woodgreen.org
WoodGreen Community Services,"260 Wellesley Street East, ground floor","Toronto, Ontario",M4X 1G6,Canada,Telephone: 416-645-6000,ababcock@woodgreen.org
WoodGreen Community Services,"815 Danforth Avenue, Suite 100","Toronto, Ontario",M4J 1L2,Canada,Telephone: 416-645-6000,ababcock@woodgreen.org
Working Women Community Centre,"1527 Victoria Park Avenue East, 2nd Floor","Toronto, Ontario",M1L 2T3,Canada,Telephone: 416-750-9600,admin@workingwomencc.org
Working Women Community Centre,"2065 Finch Avenue West, Suite 106","North York, Ontario",M3N 2V7,Canada,Telephone: 647-346-3700,admin@workingwomencc.org
Working Women Community Centre,"5 Fairview Mall Drive, Suite 478","Toronto, Ontario",M2J1Z1,Canada,Telephone: 416-494-7978,admin@workingwomencc.org
Working Women Community Centre,533A Gladstone Avenue,"Toronto, Ontario",M6H 3J1,Canada,Telephone: 416-532-2824,admin@workingwomencc.org
World Skills Employment Centre,"219 Argyle Avenue, Suite 300","Ottawa, Ontario",K2P 1H4,Canada,Telephone: 613-233-0453,ws@ottawa-worldskills.org
Yes Employments Services Inc (Nipissing),149 Main Street East  ,"North Bay, Ontario",P1B1A9,Canada,Telephone: 705-476-3234, 
YMCA - Eagle Ridge Community Centre,2-301 Sparrow Hawk Drive,"Fort McMurray, Alberta",T9K 0P1,Canada,Telephone: 780-743-9600,ContactCentre@northernalberta.ymca.ca
YMCA of Greater Halifax/Dartmouth,"7071 Bayers Road, Suite 104","Halifax, Nova Scotia",B3L 2C2,Canada,Telephone: 902-457-9622,yis@halifax.ymca.ca
YMCA of Greater Halifax/Dartmouth - YMCA Centre for Immigrant Programs,283 Main Street,"Antigonish, Nova Scotia",B2G 2C3,Canada,Telephone: 902-457-9622,yis@halifax.ymca.ca
YMCA of Greater Halifax/Dartmouth - YMCA Centre for Immigrant Programs,49 Cornwallis Street,"Kentville, Nova Scotia",B4N 2E3,Canada,Telephone: 902-457-9622,yis@halifax.ymca.ca
YMCA of Greater Saint John,191 Churchill Boulevard,"Saint John, New Brunswick",E2K 3E2,Canada,Telephone: 506-693-9622,newcomerconnections@saintjohny.com
YMCA of Greater Toronto,"10 Milner Business Court, Suite 600","Toronto, Ontario",M1B 3C8,Canada,Telephone: 416-609-0218, 
YMCA of Greater Toronto,"1530 Albion Road, Suite 83","Toronto, Ontario",M9V 1B4,Canada,Telephone: 416-741-8714, 
YMCA of Greater Toronto,20 Union Street,"Brampton, Ontario",L6V 1R2,Canada,Telephone: 905-451-9622, 
YMCA of Greater Toronto,"2200 Yonge Street, Unit 300","Toronto, Ontario",M4S 2C6,Canada,Telephone: 416-928-2030,memberservices@ymcagta.org
YMCA of Greater Toronto,230 Town Centre Court,"Scarborough, Ontario",M1P 4Y7,Canada,Telephone: 416-925-5462, 
YMCA of Greater Toronto,251 Consumers Road,"Toronto, Ontario",M2J 4R3,Canada,Telephone: 416-502-2484 ext. 33401, 
YMCA of Greater Toronto,55 City Centre Drive,"Mississauga, Ontario",L5B 1M3,Canada,Telephone: 905-897-9622, 
YMCA of Greater Toronto ,"20 Grosvenor Street, 3rd floor","Toronto, Ontario",M4Y 2V5,Canada,Telephone: 416-975-9168 ext. 32400, 
YMCA of Greater Toronto ,"4580 Dufferin Street, 2nd floor","Toronto, Ontario",M3H 5Y2,Canada,Telephone: 416-630-0330, 
YMCA of Greater Toronto ,578 Finch Avenue West,"Toronto, Ontario",M2R 1N7,Canada,Telephone: 647-400-4730, 
YMCA of Greater Toronto (Toronto Reference Library),789 Yonge Street,"Toronto, Ontario",M4W 2G8,Canada,Telephone: 416-917-6717, 
YMCA of Hamilton/Burlington/Brantford,"211 Centennial Parkway North, Unit 1 & 3","Hamilton, Ontario",L8E 1H8,Canada,Telephone: 905-662-9400, 
YMCA of Hamilton/Burlington/Brantford,"25 Main Street West, Suite 105","Hamilton, Ontario",L8P 2X8,Canada,Telephone: 905-526-8452, 
YMCA of Hamilton/Burlington/Brantford,"38 Darling Street, Suite 201","Brantford, Ontario",N3T 6A8,Canada,Telephone: 905-662-9400, 
YMCA of Hamilton/Burlington/Brantford,79 James Street South,"Hamilton, Ontario",L8P 2Z1,Canada,Telephone: 905-529-7102, 
YMCA of Niagara,285 Bunting Road,"St. Catharines, Ontario",L2M 3Y2,Canada,Telephone: 905-689-3500, 
YMCA of Niagara,8123 Lundy's Lane,"Niagara Falls, Ontario",L2H 1H3,Canada,Telephone: 289-296-7369, 
YMCA of Owen Sound Grey Bruce ,"945 3rd Avenue East, Suite 23/24","Owen Sound, Ontario",N4K2K8,Canada,Telephone: 519-371-9222,settlement@osgb.ymca.ca 
YMCA of Simcoe/Muskoka,"Bayfield Mall, 320 Bayfield Street, Unit 63A","Barrie, Ontario",L4M 3C1,Canada,Telephone: 705-797-2020 ext. 21, 
YMCA of Southwestern Ontario,1119 Jalna Boulevard,"London, Ontario",N6E 3B3,Canada,Telephone: 519-645-7553 ext. 1, 
YMCA of Southwestern Ontario,165 Elmwood Ave East,"London, Ontario",N6C 0A8,Canada,Telephone: 519-645-7553 ext. 1, 
YMCA of Southwestern Ontario,382 Waterloo Street,"London, Ontario",N6B 2N8,Canada,Telephone: 519-645-7553 ext. 1, 
YMCA of Southwestern Ontario,660 Oakdale Avenue,"Sarnia, Ontario",N7V 2A9,Canada,Telephone: 519-336-5950, 
YMCA of Southwestern Ontario,"735 Wonderland Road North, Unit 207","London, Ontario",N6H 4L1,Canada,Telephone: 519-645-7553 ext. 1, 
YMCA of Southwestern Ontario,785 Wonderland Road South,"London, Ontario",N6K 1M6,Canada,Telephone: 519-645-7553 ext. 1, 
YMCA of Three Rivers,800 King Street West,"Kitchener, Ontario",N2G 1E8,Canada,Telephone: 519-579-9622,newcomers@ytr.ymca.ca
YMCA of Three Rivers,"154 Gatewood Road, Building A, unit 168","Kitchener, Ontario",N2M 4E4,Canada,Telephone: 519-742-8220 or 519-503-8251,itinerant@ytr.ymca.ca
YMCA of Three Rivers,204 Downie Street,"Stratford, Ontario",N5A 1X4,Canada,Telephone: 226-448-0637,newcomers@ytr.ymca.ca
YMCA of Three Rivers,250 Hespeler Road,"Cambridge, Ontario",N1R 3H3,Canada,Telephone: 519-621-1621,newcomers@ytr.ymca.ca
YMCA of Windsor and Essex County,500 Victoria Avenue,"Windsor, Ontario",N9A 4M8,Canada,Telephone: 519-258-9622, 
YMCA Sudbury,"10 Elm Street, Suite 112","Sudbury, Ontario",P3C 5N3,Canada,Telephone: 705-674-2324, 
YMCA-YWCA of the National Capital Region,"150 Isabella Street, Suite 201","Ottawa, Ontario",K2P 1B7,Canada,Telephone: 613-788-5001,nic.ymcaywca.ca
YMCA-YWCA of the National Capital Region,"150 Isabella Street, Suite 201","Ottawa, Ontario",K1S 1V7,Canada,Telephone: 613-680-3777 ext. 307,nyld@ymcaywca.ca
YMCA-YWCA of the National Capital Region,1642 Merivale Road,"Ottawa, Ontario",K2G 4A1,Canada,Telephone: 343-998-9659,poweroftrades@ymcaywca.ca
YMCA-YWCA of the National Capital Region,"1642 Merivale Road, 2nd Floor","Ottawa, Ontario",K2G 4A1,Canada,Telephone: 613-727-7070,larc.celo@ymcaywca.ca
YMCA-YWCA of the National Capital Region,"240 Catherine Street, Suite 308","Ottawa, Ontario",K2P 2G8,Canada,Telephone: 613-238-5462,larc.celo@ymcaywca.ca
YMCA-YWCA of Winnipeg,3550 Portage Avenue  ,"Winnipeg, Manitoba",R3K 0Z8,Canada,Telephone: 204-831-3264,semerson@ymcaywca.mb.ca
York Region District School Board,"60 Wellington Street West, Box 40","Aurora, Ontario",L4G 3H2,Canada,Telephone: 905-727-0022 ext. 2587, 
York University,2005-4700 Keele Street,"Toronto, Ontario",M3J 1P3,Canada,Telephone: 416-736-5620,makemore@yorku.ca
Young Women's Christian Association (YWCA Metro Vancouver),535 Hornby Street  ,"Vancouver, British Columbia",V6C 2E8,Canada,Telephone: 604-895-5791, 
Youth Assisting Youth,"5734 Yonge Street, Suite 401","Toronto, Ontario",M2M 4E7,Canada,Telephone: 416-932-1919, 
"Yukon Tourism Education Council, Multicultural Centre of the Yukon (a division of YTEC)",4141D 4th Avenue,"Whitehorse, Yukon",Y1A  1J1,Canada,Telephone: 867-667-6205, 
YWCA Halifax,358 Herring Cove Road,"Halifax, Nova Scotia",B3R 1V8,Canada,Telephone: 902-423-6162, 
YWCA of Calgary,320 - 5th Avenue SE ,"Calgary, Alberta",T2G 0E5,Canada,Telephone: 403-750-5357, 
YWCA Prince Albert Inc.,65 11th Street East,"Prince Albert, Saskatchewan",S6V 0Z8,Canada,Telephone: 306-763-0736,carolynhobden.ywca@sasktel.net
YWCA St. John's,"34 Harvey Road, Suite 326","St. John's, Newfoundland and Labrador",A1C 2G1,Canada,Telephone: 709-726-9922,info@ywcastjohns.ca
YWCA St. Thomas Elgin,16 Mary Street West,"St. Thomas, Ontario",N5P 2S3,Canada,Telephone: 519-631-9800,settlement@ywcaste.ca
YWCA St. Thomas Elgin,20 Talbot Street East,"Aylmer, Ontario",N5H 1H4,Canada,Telephone: 519-631-9800,settlement@ywcaste.ca
YWCA St. Thomas Elgin,6700 Springfield Road,"Aylmer, Ontario",N5H 2R2,Canada,Telephone: 519-631-9800,settlement@ywcaste.ca
YWCA Toronto,"222 Dixon Road, Suite 207","Toronto, Ontario",M9P 3S5,Canada,Telephone: 416-964-3883, 
YWCA Toronto,"3090 Kingston Road, Suite 205","Toronto, Ontario",M1M 1P2,Canada,Telephone: 416-266-0303, 
